sample	chromosome	start	end	num.mark	log2
C3N-01998	17	51310000.5	58070000.5	337	-0.0155
C3N-01998	17	58090000.5	69370000.5	550	0.068
C3N-01998	17	69390000.5	81670000.5	611	-0.0033
C3N-01998	17	81690000.5	83210000.5	74	-0.1164
C3N-01998	18	70000.5	2530000.5	122	-0.0505
C3N-01998	18	2550000.5	3150000.5	31	0.1837
C3N-01998	18	3170000.5	74890000.5	3255	-5e-04
C3N-01998	18	74910000.5	80250000.5	266	-0.0538
C3N-01998	19	270000.5	24170000.5	1133	0.0615
C3N-01998	19	27650000.5	31830000.5	206	-0.0549
C3N-01998	19	31850000.5	58590000.5	1314	0.0544
C3N-01998	20	70000.5	18630000.5	924	-0.0149
C3N-01998	20	18650000.5	29410000.5	402	-0.1564
C3N-01998	20	29430000.5	31350000.5	68	-0.0781
C3N-01998	20	31370000.5	38750000.5	370	0.0672
C3N-01998	20	38770000.5	43510000.5	238	-0.0511
C3N-01998	20	43530000.5	47750000.5	211	0.0249
C3N-01998	20	47770000.5	48570000.5	41	-0.1096
C3N-01998	20	48590000.5	52210000.5	182	0.0272
C3N-01998	20	52230000.5	64270000.5	598	-0.0362
C3N-01998	21	5230000.5	46670000.5	1650	-0.1034
C3N-01998	22	10690000.5	50750000.5	1683	-0.0047
C3N-01998	23	250000.5	48030000.5	2348	0.0364
C3N-01998	23	48050000.5	49650000.5	64	0.2043
C3N-01998	23	49670000.5	53490000.5	174	0.0453
C3N-01998	23	53510000.5	53650000.5	8	0.5336
C3N-01998	23	53670000.5	143070000.5	3995	0.0186
C3N-01998	23	143090000.5	153430000.5	496	0.2151
C3N-01998	23	153450000.5	155090000.5	75	0.3735
C3N-01998	23	155110000.5	156010000.5	42	0.1464
C3N-01998	24	2790000.5	10170000.5	157	-0.0746
C3N-01998	24	10650000.5	11070000.5	17	-0.4247
C3N-01998	24	11090000.5	56870000.5	438	-0.0661
C3N-02010	1	830000.5	2790000.5	90	-0.0071
C3N-02010	1	2810000.5	6530000.5	184	0.3599
C3N-02010	1	6550000.5	248930000.5	10576	-0.0469
C3N-02010	2	30000.5	58330000.5	2903	0.0328
C3N-02010	2	58350000.5	62950000.5	229	0.3775
C3N-02010	2	62970000.5	242110000.5	8407	0.019
C3N-02010	3	30000.5	142830000.5	6953	-0.0033
C3N-02010	3	142850000.5	154570000.5	586	0.1929
C3N-02010	3	154590000.5	198130000.5	2159	-0.0258
C3N-02010	4	50000.5	72350000.5	3438	-0.0289
C3N-02010	4	72370000.5	76730000.5	217	0.3904
C3N-02010	4	76750000.5	180250000.5	5139	-0.0047
C3N-02010	4	180270000.5	184850000.5	230	-0.5848
C3N-02010	4	184870000.5	190010000.5	257	-0.0166
C3N-02010	5	30000.5	181290000.5	8657	0.0076
C3N-02010	6	170000.5	9810000.5	481	-0.2798
C3N-02010	6	9830000.5	16730000.5	344	0.4625
C3N-02010	6	16750000.5	21390000.5	233	-0.1814
C3N-02010	6	21410000.5	28970000.5	360	0.1402
C3N-02010	6	28990000.5	37110000.5	399	-0.0964
C3N-02010	6	37130000.5	41250000.5	205	0.2742
C3N-02010	6	41270000.5	44090000.5	140	0.8198
C3N-02010	6	44110000.5	49430000.5	266	0.2343
C3N-02010	6	49450000.5	141690000.5	4455	-0.2642
C3N-02010	6	141710000.5	143990000.5	115	0.2486
C3N-02010	6	144010000.5	170590000.5	1321	-0.335
C3N-02010	7	50000.5	100350000.5	4583	0.1983
C3N-02010	7	100370000.5	104150000.5	174	0.7355
C3N-02010	7	104170000.5	159310000.5	2706	0.1602
C3N-02010	8	250000.5	145070000.5	6956	0.1703
C3N-02010	9	210000.5	20290000.5	997	-0.2979
C3N-02010	9	20310000.5	22550000.5	112	-1.0826
C3N-02010	9	22570000.5	23970000.5	71	-0.2483
C3N-02010	9	23990000.5	32290000.5	414	-1.0994
C3N-02010	9	32310000.5	138170000.5	3810	-0.3218
C3N-02010	10	70000.5	39190000.5	1923	-0.0898
C3N-02010	10	39210000.5	39310000.5	6	-1.8639
C3N-02010	10	39330000.5	133610000.5	4429	-0.0831
C3N-02010	11	210000.5	42790000.5	2105	0.1804
C3N-02010	11	42810000.5	46470000.5	184	0.8529
C3N-02010	11	46490000.5	135050000.5	4119	0.1701
C3N-02010	12	50000.5	49890000.5	2299	-0.0171
C3N-02010	12	49910000.5	67810000.5	890	0.2737
C3N-02010	12	67830000.5	76190000.5	415	0.0063
C3N-02010	12	76210000.5	80230000.5	201	0.4246
C3N-02010	12	80250000.5	133250000.5	2634	-0.017
C3N-02010	13	18210000.5	114350000.5	4739	-0.0062
C3N-02010	14	16090000.5	106870000.5	4338	0.1738
C3N-02010	15	17030000.5	83830000.5	2961	-0.3354
C3N-02010	15	83850000.5	86310000.5	103	0.1333
C3N-02010	15	86330000.5	101850000.5	773	-0.2744
C3N-02010	16	30000.5	6630000.5	325	0.0986
C3N-02010	16	6650000.5	9250000.5	131	0.474
C3N-02010	16	9270000.5	90090000.5	3195	0.1307
C3N-02010	17	150000.5	14210000.5	701	-0.3749
C3N-02010	17	14230000.5	15150000.5	47	0.2177
C3N-02010	17	15170000.5	19350000.5	167	-0.2851
C3N-02010	17	19370000.5	19850000.5	22	0.6899
C3N-02010	17	19870000.5	22470000.5	105	0.0198
C3N-02010	17	22490000.5	26710000.5	11	-1.4286
C3N-02010	17	26730000.5	48630000.5	1011	0.1037
C3N-02010	17	48650000.5	50430000.5	90	0.5395
C3N-02010	17	50450000.5	54690000.5	212	0.1822
C3N-02010	17	54710000.5	71710000.5	835	-0.2704
C3N-02010	17	71730000.5	72450000.5	37	0.2143
C3N-02010	17	72470000.5	83210000.5	531	-0.3312
C3N-02010	18	70000.5	26010000.5	979	0.1703
C3N-02010	18	26030000.5	50890000.5	1233	-0.3062
C3N-02010	18	50910000.5	51630000.5	37	-1.1276
C3N-02010	18	51650000.5	76110000.5	1220	-0.2464
C3N-02010	18	76130000.5	80250000.5	205	0.1514
C3N-02010	19	270000.5	30730000.5	1284	-0.0184
C3N-02010	19	30750000.5	30970000.5	12	-0.8782
C3N-02010	19	30990000.5	43550000.5	621	-0.065
C3N-02010	19	43570000.5	45970000.5	118	0.1389
C3N-02010	19	45990000.5	54510000.5	415	-0.1153
C3N-02010	19	54530000.5	54850000.5	17	-0.6937
C3N-02010	19	54870000.5	58590000.5	186	-0.0563
C3N-02010	20	70000.5	22170000.5	1101	-0.2887
C3N-02010	20	22190000.5	22870000.5	35	1.0097
C3N-02010	20	22890000.5	52270000.5	1303	0.2509
C3N-02010	20	52290000.5	64270000.5	595	0.5832
C3N-02010	21	5230000.5	46670000.5	1650	-0.267
C3N-02010	22	10690000.5	33870000.5	842	-2e-04
C3N-02010	22	33890000.5	37330000.5	173	-0.3065
C3N-02010	22	37350000.5	45530000.5	410	0.0088
C3N-02010	22	45550000.5	50750000.5	258	-0.2998
C3N-02010	23	250000.5	156010000.5	7202	-0.2918
C3N-02010	24	2790000.5	56870000.5	612	-0.0098
C3N-02295	1	830000.5	118610000.5	5785	-0.0221
C3N-02295	1	118630000.5	120950000.5	71	0.8986
C3N-02295	1	121410000.5	177790000.5	1497	0.0657
C3N-02295	1	177810000.5	185890000.5	404	-0.0818
C3N-02295	1	185910000.5	186470000.5	29	-0.6353
C3N-02295	1	186490000.5	196070000.5	480	0.1382
C3N-02295	1	196090000.5	248930000.5	2584	-0.0745
C3N-02295	2	30000.5	178570000.5	8381	0.0572
C3N-02295	2	178590000.5	178790000.5	11	-1.1946
C3N-02295	2	178810000.5	242110000.5	3147	0.0435
C3N-02295	3	30000.5	198130000.5	9698	0.0575
C3N-02295	4	50000.5	190010000.5	9281	0.0692
C3N-02295	5	30000.5	97990000.5	4545	0.0589
C3N-02295	5	98010000.5	107930000.5	487	0.2379
C3N-02295	5	107950000.5	181290000.5	3625	0.0453
C3N-02295	6	170000.5	170590000.5	8319	-0.0263
C3N-02295	7	50000.5	115430000.5	5317	0.095
C3N-02295	7	115450000.5	115550000.5	6	1.894
C3N-02295	7	115570000.5	159310000.5	2140	-0.0232
C3N-02295	8	250000.5	43370000.5	2058	-0.0242
C3N-02295	8	43390000.5	145070000.5	4898	0.1038
C3N-02295	9	210000.5	138170000.5	5405	0.0268
C3N-02295	10	70000.5	39190000.5	1923	0.0212
C3N-02295	10	39210000.5	39370000.5	9	1.4879
C3N-02295	10	39390000.5	133610000.5	4426	0.0508
C3N-02295	11	210000.5	135050000.5	6408	0.0475
C3N-02295	12	50000.5	133250000.5	6439	0.0326
C3N-02295	13	18210000.5	114350000.5	4739	-6e-04
C3N-02295	14	16090000.5	106870000.5	4338	0.0339
C3N-02295	15	17030000.5	101850000.5	3837	-0.0491
C3N-02295	16	30000.5	90090000.5	3651	0.0476
C3N-02295	17	150000.5	83210000.5	3769	-0.064
C3N-02295	18	70000.5	80250000.5	3674	-0.0164
C3N-02295	19	270000.5	23930000.5	1126	-0.0065
C3N-02295	19	23950000.5	31810000.5	212	0.1369
C3N-02295	19	31830000.5	58590000.5	1315	-0.0564
C3N-02295	20	70000.5	64270000.5	3034	0.0401
C3N-02295	21	5230000.5	46670000.5	1650	0.077
C3N-02295	22	10690000.5	50750000.5	1683	-0.063
C3N-02295	23	250000.5	156010000.5	7202	0.0777
C3N-02295	24	2790000.5	56870000.5	612	0.1262
C3N-02573	1	830000.5	248930000.5	10850	0.0447
C3N-02573	2	30000.5	242110000.5	11539	0.048
C3N-02573	3	30000.5	5630000.5	279	-0.1714
C3N-02573	3	5650000.5	18970000.5	664	0.0224
C3N-02573	3	18990000.5	59370000.5	2011	-0.1294
C3N-02573	3	59390000.5	64770000.5	270	0.1484
C3N-02573	3	64790000.5	83930000.5	953	-0.1584
C3N-02573	3	83950000.5	198130000.5	5521	0.0467
C3N-02573	4	50000.5	190010000.5	9281	0.0409
C3N-02573	5	30000.5	87610000.5	4028	0.0614
C3N-02573	5	87630000.5	87710000.5	5	2.2545
C3N-02573	5	87730000.5	181290000.5	4624	0.0528
C3N-02573	6	170000.5	170590000.5	8319	-0.1386
C3N-02573	7	50000.5	57810000.5	2830	0.0543
C3N-02573	7	57830000.5	58070000.5	5	-1.9933
C3N-02573	7	58090000.5	159310000.5	4628	0.0425
C3N-02573	8	250000.5	43530000.5	2066	-0.129
C3N-02573	8	43550000.5	145070000.5	4890	0.197
C3N-02573	9	210000.5	138170000.5	5405	-0.1432
C3N-02573	10	70000.5	39070000.5	1917	0.037
C3N-02573	10	39090000.5	39170000.5	5	-1.8243
C3N-02573	10	39190000.5	133610000.5	4436	0.0406
C3N-02573	11	210000.5	135050000.5	6408	0.0458
C3N-02573	12	50000.5	78790000.5	3734	0.0401
C3N-02573	12	78810000.5	79030000.5	12	-1.0375
C3N-02573	12	79050000.5	133250000.5	2693	0.0428
C3N-02573	13	18210000.5	114350000.5	4739	0.1847
C3N-02573	14	16090000.5	106870000.5	4338	0.0361
C3N-02573	15	17030000.5	49210000.5	1249	-0.1397
C3N-02573	15	49230000.5	101850000.5	2588	0.203
C3N-02573	16	30000.5	90090000.5	3651	0.0372
C3N-02573	17	150000.5	26670000.5	1051	-0.1505
C3N-02573	17	26690000.5	83210000.5	2718	0.0349
C3N-02573	18	70000.5	29450000.5	1151	0.1845
C3N-02573	18	29470000.5	80250000.5	2523	-0.139
C3N-02573	19	270000.5	58590000.5	2653	0.0325
C3N-02573	20	70000.5	64270000.5	3034	0.0454
C3N-02573	21	5230000.5	10630000.5	42	0.2267
C3N-02573	21	13230000.5	30230000.5	825	-0.1859
C3N-02573	21	30250000.5	46670000.5	783	0.0535
C3N-02573	22	10690000.5	37150000.5	1006	-0.1366
C3N-02573	22	37170000.5	50750000.5	677	0.0251
C3N-02573	23	250000.5	70550000.5	3194	0.0188
C3N-02573	23	70570000.5	156010000.5	4008	-0.141
C3N-02573	24	2790000.5	56870000.5	612	0.0163
C3N-02579	1	830000.5	12030000.5	549	0.0719
C3N-02579	1	12050000.5	32930000.5	1001	-0.2582
C3N-02579	1	32950000.5	34310000.5	69	0.6359
C3N-02579	1	34330000.5	147930000.5	4336	0.0534
C3N-02579	1	148010000.5	194350000.5	2225	0.2941
C3N-02579	1	194370000.5	195190000.5	42	0.8277
C3N-02579	1	195210000.5	248930000.5	2628	0.2955
C3N-02579	2	30000.5	242110000.5	11539	0.0484
C3N-02579	3	30000.5	29810000.5	1481	0.0674
C3N-02579	3	29830000.5	56170000.5	1314	-0.2206
C3N-02579	3	56190000.5	198130000.5	6903	0.0544
C3N-02579	4	50000.5	190010000.5	9281	0.0519
C3N-02579	5	30000.5	181290000.5	8657	0.1012
C3N-02579	6	170000.5	75390000.5	3590	4e-04
C3N-02579	6	75410000.5	76250000.5	43	0.8532
C3N-02579	6	76270000.5	170590000.5	4686	-0.3035
C3N-02579	7	50000.5	79310000.5	3539	0.21
C3N-02579	7	79330000.5	85430000.5	304	0.6926
C3N-02579	7	85450000.5	86750000.5	66	-0.3852
C3N-02579	7	86770000.5	88870000.5	106	1.2531
C3N-02579	7	88890000.5	100970000.5	599	0.6153
C3N-02579	7	100990000.5	101570000.5	30	-0.2939
C3N-02579	7	101590000.5	102750000.5	45	1.2046
C3N-02579	7	102810000.5	119150000.5	814	-0.2943
C3N-02579	7	119170000.5	119390000.5	12	0.8298
C3N-02579	7	119410000.5	159310000.5	1948	-0.3088
C3N-02579	8	250000.5	145070000.5	6956	0.0464
C3N-02579	9	210000.5	29530000.5	1456	-0.294
C3N-02579	9	29550000.5	29650000.5	6	1.3237
C3N-02579	9	29670000.5	34550000.5	241	-0.3261
C3N-02579	9	34570000.5	138170000.5	3702	0.027
C3N-02579	10	70000.5	133610000.5	6358	-0.0322
C3N-02579	11	210000.5	135050000.5	6408	0.0367
C3N-02579	12	50000.5	37410000.5	1706	-0.3039
C3N-02579	12	37430000.5	133250000.5	4733	0.0346
C3N-02579	13	18210000.5	114350000.5	4739	0.0638
C3N-02579	14	16090000.5	106870000.5	4338	0.0387
C3N-02579	15	17030000.5	38190000.5	705	0.0054
C3N-02579	15	38210000.5	41370000.5	159	-0.385
C3N-02579	15	41390000.5	47410000.5	295	0.0214
C3N-02579	15	47430000.5	49070000.5	83	-0.3424
C3N-02579	15	49090000.5	60430000.5	563	0.0209
C3N-02579	15	60450000.5	72030000.5	579	0.2831
C3N-02579	15	72050000.5	101850000.5	1453	0.029
C3N-02579	16	30000.5	34250000.5	1455	0.0139
C3N-02579	16	34270000.5	34670000.5	6	-1.5504
C3N-02579	16	34690000.5	90090000.5	2190	0.025
C3N-02579	17	150000.5	19030000.5	909	-0.2587
C3N-02579	17	19250000.5	20790000.5	61	0.3859
C3N-02579	17	20810000.5	26690000.5	82	0.0309
C3N-02579	17	26710000.5	26870000.5	8	-1.1443
C3N-02579	17	26970000.5	83210000.5	2709	0.0858
C3N-02579	18	70000.5	43730000.5	1862	0.0489
C3N-02579	18	43750000.5	80250000.5	1812	-0.3034
C3N-02579	19	270000.5	58590000.5	2653	0.013
C3N-02579	20	70000.5	33510000.5	1502	0.0137
C3N-02579	20	33530000.5	64270000.5	1532	0.4664
C3N-02579	21	5230000.5	46670000.5	1650	-0.3122
C3N-02579	22	10690000.5	50750000.5	1683	0.0138
C3N-02579	23	250000.5	156010000.5	7202	0.0472
C3N-02579	24	2790000.5	56870000.5	612	-0.0065
C3N-02585	1	830000.5	34130000.5	1610	-0.2117
C3N-02585	1	34150000.5	68310000.5	1699	0.0824
C3N-02585	1	68330000.5	84850000.5	814	-0.0453
C3N-02585	1	84870000.5	248930000.5	6727	0.0777
C3N-02585	2	30000.5	242110000.5	11539	0.0504
C3N-02585	3	30000.5	90530000.5	4496	0.0368
C3N-02585	3	90550000.5	90710000.5	9	-1.3976
C3N-02585	3	91290000.5	198130000.5	5193	0.0439
C3N-02585	4	50000.5	68470000.5	3246	0.0395
C3N-02585	4	68490000.5	68570000.5	5	1.5447
C3N-02585	4	68590000.5	190010000.5	6030	0.044
C3N-02585	5	30000.5	181290000.5	8657	0.0414
C3N-02585	6	170000.5	170590000.5	8319	-0.2473
C3N-02585	7	50000.5	159310000.5	7463	0.0566
C3N-02585	8	250000.5	40870000.5	1933	-0.2596
C3N-02585	8	40890000.5	145070000.5	5023	0.0465
C3N-02585	9	210000.5	63750000.5	1941	-0.28
C3N-02585	9	63810000.5	115210000.5	2325	0.0609
C3N-02585	9	115230000.5	120390000.5	257	-0.0842
C3N-02585	9	120410000.5	138170000.5	882	0.102
C3N-02585	10	70000.5	39110000.5	1919	0.0551
C3N-02585	10	39130000.5	41910000.5	24	-1.1084
C3N-02585	10	42150000.5	133610000.5	4415	0.0489
C3N-02585	11	210000.5	135050000.5	6408	0.0531
C3N-02585	12	50000.5	133250000.5	6439	0.0691
C3N-02585	13	18210000.5	53050000.5	1705	0.0688
C3N-02585	13	53070000.5	94530000.5	2060	-0.0477
C3N-02585	13	94550000.5	114350000.5	974	0.05
C3N-02585	14	16090000.5	106870000.5	4338	0.0604
C3N-02585	15	17030000.5	101850000.5	3837	0.0754
C3N-02585	16	30000.5	34630000.5	1459	0.0679
C3N-02585	16	34650000.5	34770000.5	7	-1.0819
C3N-02585	16	34790000.5	90090000.5	2185	0.0371
C3N-02585	17	150000.5	18870000.5	901	-0.2266
C3N-02585	17	18890000.5	21850000.5	118	0.0403
C3N-02585	17	21870000.5	21970000.5	6	-1.5367
C3N-02585	17	22050000.5	26850000.5	34	-0.1633
C3N-02585	17	26870000.5	51810000.5	1164	0.0888
C3N-02585	17	51830000.5	51990000.5	9	-0.7489
C3N-02585	17	52010000.5	72710000.5	1019	0.0542
C3N-02585	17	72730000.5	83210000.5	518	-0.0556
C3N-02585	18	70000.5	21510000.5	756	0.0468
C3N-02585	18	21530000.5	80250000.5	2918	-0.2526
C3N-02585	19	270000.5	28510000.5	1173	-0.052
C3N-02585	19	28530000.5	58590000.5	1480	0.117
C3N-02585	20	70000.5	30950000.5	1384	0.0232
C3N-02585	20	30970000.5	31190000.5	5	-1.5695
C3N-02585	20	31270000.5	64270000.5	1645	0.0721
C3N-02585	21	5230000.5	46670000.5	1650	0.0361
C3N-02585	22	10690000.5	50750000.5	1683	-0.1511
C3N-02585	23	250000.5	156010000.5	7202	0.0574
C3N-02585	24	2790000.5	56870000.5	612	-0.6621
C3N-02589	1	830000.5	18230000.5	821	0.0472
C3N-02589	1	18250000.5	38150000.5	989	-0.0586
C3N-02589	1	38170000.5	105090000.5	3312	0.0642
C3N-02589	1	105110000.5	106690000.5	80	-0.3579
C3N-02589	1	106710000.5	118790000.5	592	0.1167
C3N-02589	1	118810000.5	186970000.5	2017	0.2806
C3N-02589	1	186990000.5	196010000.5	452	0.0356
C3N-02589	1	196030000.5	248930000.5	2587	0.2249
C3N-02589	2	30000.5	3770000.5	188	0.0503
C3N-02589	2	3790000.5	62070000.5	2900	-0.1016
C3N-02589	2	62090000.5	242110000.5	8451	0.0621
C3N-02589	3	30000.5	71790000.5	3574	-0.0456
C3N-02589	3	71810000.5	97430000.5	1124	-0.2264
C3N-02589	3	97450000.5	162350000.5	3228	-0.0484
C3N-02589	3	162370000.5	164690000.5	116	-0.4324
C3N-02589	3	164710000.5	198130000.5	1656	0.0394
C3N-02589	4	50000.5	154950000.5	7534	0.0377
C3N-02589	4	154970000.5	190010000.5	1747	-0.078
C3N-02589	5	30000.5	15470000.5	768	0.08
C3N-02589	5	15490000.5	31330000.5	774	-0.1001
C3N-02589	5	31350000.5	181290000.5	7115	0.0742
C3N-02589	6	170000.5	77550000.5	3698	0.0834
C3N-02589	6	77570000.5	79070000.5	76	0.8486
C3N-02589	6	79090000.5	80350000.5	64	0.1245
C3N-02589	6	80370000.5	165830000.5	4247	-0.094
C3N-02589	6	165850000.5	170590000.5	234	0.0525
C3N-02589	7	50000.5	159310000.5	7463	0.0614
C3N-02589	8	250000.5	36650000.5	1722	-0.0767
C3N-02589	8	36670000.5	145070000.5	5234	0.0506
C3N-02589	9	210000.5	8770000.5	424	-0.0124
C3N-02589	9	8790000.5	12670000.5	195	-0.362
C3N-02589	9	12690000.5	31210000.5	921	-0.0627
C3N-02589	9	31230000.5	138170000.5	3865	0.0782
C3N-02589	10	70000.5	133610000.5	6358	0.0795
C3N-02589	11	210000.5	37110000.5	1825	0.0948
C3N-02589	11	37130000.5	42990000.5	290	-0.1338
C3N-02589	11	43010000.5	135050000.5	4293	0.0996
C3N-02589	12	50000.5	133250000.5	6439	-0.0106
C3N-02589	13	18210000.5	53110000.5	1708	0.0948
C3N-02589	13	53130000.5	90910000.5	1877	-0.0725
C3N-02589	13	90930000.5	114350000.5	1154	0.0569
C3N-02589	14	16090000.5	24870000.5	258	0.2643
C3N-02589	14	24890000.5	48950000.5	1200	-0.0248
C3N-02589	14	48970000.5	49070000.5	5	-2.3983
C3N-02589	14	49090000.5	81730000.5	1628	0.0881
C3N-02589	14	81750000.5	87690000.5	298	-0.1461
C3N-02589	14	87710000.5	106870000.5	949	0.0601
C3N-02589	15	17030000.5	63490000.5	1958	0.083
C3N-02589	15	63510000.5	91610000.5	1370	0.2223
C3N-02589	15	91630000.5	101850000.5	509	0.0569
C3N-02589	16	30000.5	20530000.5	930	0.182
C3N-02589	16	20550000.5	20870000.5	17	0.9352
C3N-02589	16	20890000.5	34650000.5	513	0.2073
C3N-02589	16	34670000.5	90090000.5	2191	0.0233
C3N-02589	17	150000.5	21490000.5	1005	-0.0564
C3N-02589	17	21510000.5	52230000.5	1239	0.096
C3N-02589	17	52250000.5	83210000.5	1525	-0.0742
C3N-02589	18	70000.5	29550000.5	1156	0.0431
C3N-02589	18	29570000.5	80250000.5	2518	-0.1221
C3N-02589	19	270000.5	39650000.5	1725	0.042
C3N-02589	19	39670000.5	58590000.5	928	0.1439
C3N-02589	20	70000.5	64270000.5	3034	0.0775
C3N-02589	21	5230000.5	46670000.5	1650	-0.0032
C3N-02589	22	10690000.5	44310000.5	1364	0.0977
C3N-02589	22	44330000.5	50750000.5	319	-0.1366
C3N-02589	23	250000.5	8910000.5	417	0.1748
C3N-02589	23	8930000.5	24750000.5	787	0.3858
C3N-02589	23	24770000.5	156010000.5	5998	0.0955
C3N-02589	24	2790000.5	56870000.5	612	-0.1901
C3L-00640	1	830000.5	3870000.5	143	0.0061
C3L-00640	1	3890000.5	6070000.5	108	-0.1525
C3L-00640	1	6090000.5	13790000.5	363	0.0721
C3L-00640	1	13810000.5	14710000.5	46	-0.1921
C3L-00640	1	14730000.5	17650000.5	132	0.1202
C3L-00640	1	17670000.5	18850000.5	60	-0.1248
C3L-00640	1	18870000.5	19070000.5	11	0.0182
C3L-00640	1	19090000.5	19170000.5	5	0.7092
C3L-00640	1	19190000.5	29310000.5	504	0.0819
C3L-00640	1	29330000.5	30650000.5	66	-0.2336
C3L-00640	1	30670000.5	47570000.5	837	0.076
C3L-00640	1	47590000.5	50410000.5	142	-0.181
C3L-00640	1	50430000.5	55370000.5	248	0.157
C3L-00640	1	55390000.5	60810000.5	271	-0.1953
C3L-00640	1	60830000.5	145430000.5	2953	-1e-04
C3L-00640	1	145590000.5	147690000.5	55	0.3695
C3L-00640	1	147710000.5	148350000.5	18	-0.0309
C3L-00640	1	148370000.5	151910000.5	106	0.4281
C3L-00640	1	151930000.5	153310000.5	70	0.0076
C3L-00640	1	153330000.5	157150000.5	192	0.448
C3L-00640	1	157190000.5	158570000.5	70	0.0434
C3L-00640	1	158590000.5	162810000.5	208	0.3223
C3L-00640	1	162830000.5	165310000.5	125	0.0382
C3L-00640	1	165330000.5	247610000.5	4055	0.2836
C3L-00640	1	247630000.5	248930000.5	62	0.0276
C3L-00640	2	30000.5	8690000.5	432	-0.144
C3L-00640	2	8710000.5	11790000.5	155	0.0513
C3L-00640	2	11810000.5	23590000.5	588	-0.1203
C3L-00640	2	23610000.5	27690000.5	204	0.1501
C3L-00640	2	27710000.5	28530000.5	42	-0.0732
C3L-00640	2	28550000.5	29250000.5	36	0.1726
C3L-00640	2	29270000.5	30310000.5	53	-0.1542
C3L-00640	2	30330000.5	31410000.5	55	0.0465
C3L-00640	2	31430000.5	31750000.5	17	-0.479
C3L-00640	2	31770000.5	32670000.5	43	0.3779
C3L-00640	2	32690000.5	36830000.5	206	-0.0146
C3L-00640	2	36850000.5	37370000.5	26	0.3852
C3L-00640	2	37390000.5	38530000.5	58	-0.0944
C3L-00640	2	38550000.5	39350000.5	41	0.3188
C3L-00640	2	39370000.5	43470000.5	206	-0.0297
C3L-00640	2	43490000.5	44510000.5	52	0.3317
C3L-00640	2	44530000.5	53550000.5	451	-0.0418
C3L-00640	2	53570000.5	55730000.5	108	0.211
C3L-00640	2	55750000.5	60450000.5	235	-0.1352
C3L-00640	2	60470000.5	65270000.5	238	0.1388
C3L-00640	2	65290000.5	90210000.5	1133	-0.0287
C3L-00640	2	91410000.5	94550000.5	5	-1.2726
C3L-00640	2	94610000.5	113950000.5	832	0.0207
C3L-00640	2	113970000.5	134870000.5	995	-0.0796
C3L-00640	2	134890000.5	135930000.5	53	0.2926
C3L-00640	2	135950000.5	156170000.5	1005	-0.041
C3L-00640	2	156190000.5	178430000.5	1105	0.0758
C3L-00640	2	178450000.5	178790000.5	18	0.841
C3L-00640	2	178810000.5	234030000.5	2747	0.0386
C3L-00640	2	234050000.5	242110000.5	400	-0.0585
C3L-00640	3	30000.5	9330000.5	463	-0.1328
C3L-00640	3	9350000.5	15810000.5	323	0.0445
C3L-00640	3	15830000.5	31490000.5	779	-0.0984
C3L-00640	3	31510000.5	33890000.5	120	0.1668
C3L-00640	3	33910000.5	36810000.5	146	-0.1432
C3L-00640	3	36830000.5	39150000.5	117	0.1476
C3L-00640	3	39170000.5	44190000.5	251	-0.0577
C3L-00640	3	44210000.5	53410000.5	458	0.1189
C3L-00640	3	53430000.5	90490000.5	1837	-0.0432
C3L-00640	3	90510000.5	90710000.5	11	-1.3409
C3L-00640	3	91290000.5	91510000.5	10	0.1408
C3L-00640	3	91530000.5	93830000.5	6	-1.0852
C3L-00640	3	93850000.5	114190000.5	1013	0.0108
C3L-00640	3	114210000.5	118970000.5	238	-0.1498
C3L-00640	3	118990000.5	198130000.5	3926	0.0216
C3L-00640	4	50000.5	9850000.5	473	-0.0214
C3L-00640	4	9870000.5	14970000.5	252	-0.1849
C3L-00640	4	14990000.5	24390000.5	467	-0.0643
C3L-00640	4	24410000.5	38870000.5	721	-0.0021
C3L-00640	4	38890000.5	42550000.5	183	0.1802
C3L-00640	4	42570000.5	74450000.5	1447	-0.0146
C3L-00640	4	74470000.5	75470000.5	51	-0.3575
C3L-00640	4	75490000.5	77170000.5	83	0.1588
C3L-00640	4	77190000.5	77410000.5	11	-0.7715
C3L-00640	4	77430000.5	95470000.5	898	0.0354
C3L-00640	4	95490000.5	97990000.5	126	-0.2533
C3L-00640	4	98010000.5	189010000.5	4519	0.0247
C3L-00640	4	189030000.5	190010000.5	50	-0.3697
C3L-00640	5	30000.5	12310000.5	611	-0.1129
C3L-00640	5	12350000.5	125550000.5	5300	-0.0122
C3L-00640	5	125570000.5	126350000.5	40	-0.3986
C3L-00640	5	126370000.5	136270000.5	495	0.0421
C3L-00640	5	136290000.5	137590000.5	66	-0.2496
C3L-00640	5	137610000.5	144290000.5	334	0.062
C3L-00640	5	144310000.5	145630000.5	67	-0.2427
C3L-00640	5	145650000.5	151810000.5	307	0.0416
C3L-00640	5	151830000.5	156730000.5	245	-0.1732
C3L-00640	5	156750000.5	181290000.5	1192	0
C3L-00640	6	170000.5	1310000.5	58	-0.2104
C3L-00640	6	1330000.5	40030000.5	1903	0.0176
C3L-00640	6	40050000.5	40250000.5	11	-0.6145
C3L-00640	6	40270000.5	57670000.5	857	1e-04
C3L-00640	6	57690000.5	61710000.5	84	-0.3213
C3L-00640	6	61730000.5	75970000.5	706	4e-04
